"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-06-01 19:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-01 20:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 18:00:00.000,0.0000,0.000,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 19:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 20:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 21:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 22:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-05 23:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-06 10:00:00.000,0.0000,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-06 11:00:00.000,0.0000,1.225,,,6,,2021-01-18 10:32:50.887
"10001234",2020-06-06 12:00:00.000,0.0000,1.201,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 13:00:00.000,0.0000,1.188,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 14:00:00.000,0.0000,1.185,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 15:00:00.000,0.0000,1.185,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-06 16:00:00.000,0.0000,1.184,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 17:00:00.000,0.0000,1.184,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-06 18:00:00.000,0.0000,1.183,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 19:00:00.000,0.0000,1.183,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-06 20:00:00.000,0.0000,1.182,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 21:00:00.000,0.0000,1.181,,,6,4,2021-01-18 10:32:50.887
"10001234",2020-06-06 22:00:00.000,0.0000,1.181,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-06 23:00:00.000,0.0000,1.179,,,6,4,2021-01-18 10:32:50.887
